"","Date","Year","Month","Day","Total_Rain","Total_Snow","Total_Precip","outbreak","Salinity","Temperature","PAR","WSPD","GSPD","V_east","V_north","WDIR"
"5280",2017-06-15,"2017","6",15,15.5,0,15.5,0,21.5,14.1,14.6475077552499,9.29,11.18,8.15,-3.94,115.8
"5281",2017-06-16,"2017","6",16,0.2,0,0.2,0,21.7,14.05,52.0245271727096,4.5,5.42,2.26,-2.5,137.89
"5282",2017-06-17,"2017","6",17,2.39,0,2.39,0,21.2,13.7,35.3214315222215,4.57,5.47,0.74,-1.11,146.31
"5283",2017-06-18,"2017","6",18,2.07,0,2.07,0,21.7,13.35,14.3247101687003,5.73,6.68,4.5,-3.16,125.08
"5284",2017-06-19,"2017","6",19,0.8,0,0.8,0,24.63,13.47,33.0601911741942,2.34,2.95,-0.51,0.25,-63.89
"5285",2017-06-20,"2017","6",20,0.05,0,0.05,0,17.8,15,62.3326739636096,4.07,5,-1.84,1.7,-47.26
"5286",2017-06-21,"2017","6",21,0,0,0,0,18.27,15.63,60.72422227687,7.36,8.8,-5.63,3.8,-55.98
"5287",2017-06-22,"2017","6",22,0,0,0,0,19.4,15.73,62.8273627720966,5.3,6.35,-3.85,3,-52.07
"5288",2017-06-23,"2017","6",23,0,0,0,0,20.27,15.97,62.7977054014378,5.07,5.92,-4.25,1.77,-67.39
"5289",2017-06-24,"2017","6",24,0,0,0,0,21.37,15.63,62.7367287470697,4.07,4.79,-3.35,1.68,-63.37
"5290",2017-06-25,"2017","6",25,0,0,0,0,22.37,16.6,60.8528165891189,3.3,3.9,-2.58,1.54,-59.17
"5291",2017-06-26,"2017","6",26,0,0,0,0,22.17,16.33,62.711855245191,5.78,7.03,-3.66,3.55,-45.87
"5292",2017-06-27,"2017","6",27,0,0,0,0,21.27,16.87,62.5760568525132,6.21,7.54,-4.12,3.7,-48.07
"5293",2017-06-28,"2017","6",28,0,0,0,0,20.8,16.77,62.315509037146,5.36,6.5,-3.43,2.73,-51.48
"5294",2017-06-29,"2017","6",29,0,0,0,0,22.5,16.67,62.4213746930894,2.97,3.62,-0.74,0.97,-37.34
"5295",2017-06-30,"2017","6",30,0,0,0,0,22.47,17,58.3541550451471,2.62,3.16,-1.51,1.03,-55.7
"5296",2017-07-01,"2017","7",1,0,0,0,0,21.37,18.03,60.3159585073204,4.38,5.24,1.11,-1.01,132.3
"5297",2017-07-02,"2017","7",2,0,0,0,0,22.53,17.8,61.1480259562648,4.24,4.94,2.92,-3.01,135.87
"5298",2017-07-03,"2017","7",3,0,0,0,0,23.57,16.87,61.900651118552,5.93,7.14,-3.98,2.52,-57.66
"5299",2017-07-04,"2017","7",4,0,0,0,0,22.33,18.33,61.9835245787943,3.76,4.5,-2.55,1.75,-55.54
"5300",2017-07-05,"2017","7",5,0,0,0,0,22.33,18.37,61.8789404541331,2.68,3.3,-1.77,1.35,-52.67
"5301",2017-07-06,"2017","7",6,0,0,0,0,22.2,18.5,61.81573643056,2.43,3.07,-0.44,0.31,-54.83
"5302",2017-07-07,"2017","7",7,0,0,0,0,21.77,18.13,60.7848941004554,4.25,5.12,1.42,-1.29,132.25
"5303",2017-07-08,"2017","7",8,0.08,0,0.08,0,23.23,17.33,55.7024188516028,2.87,3.54,-0.09,-0.1,-138.01
"5304",2017-07-09,"2017","7",9,0,0,0,0,21.67,18.27,58.5885013807036,3.76,4.53,0.55,0.43,51.98
"5305",2017-07-10,"2017","7",10,0,0,0,0,21.77,18.5,27.6886216914716,7.13,8.5,-4.12,5.64,-36.15
"5306",2017-07-11,"2017","7",11,0,0,0,0,21.83,17.9,60.2584753898995,3.69,4.45,-1.83,1.67,-47.62
"5307",2017-07-12,"2017","7",12,0,0,0,0,22.3,18.07,46.8296794842072,3.1,3.77,-0.23,0.53,-23.46
"5308",2017-07-13,"2017","7",13,0,0,0,0,23.43,18.33,47.8020335720174,3.67,4.55,-0.18,0.35,-27.22
"5309",2017-07-14,"2017","7",14,0,0,0,0,23.5,17.87,54.5192196621759,3.38,4.2,-0.58,0.65,-41.74
"5310",2017-07-15,"2017","7",15,0,0,0,0,23.5,17.17,54.4202429650674,4.75,5.9,1.71,-2.99,150.23
"5311",2017-07-16,"2017","7",16,0,0,0,0,20.53,18.33,57.8922583409982,4.98,6.21,-2.06,2.08,-44.72
"5312",2017-07-17,"2017","7",17,0,0,0,0,20.2,18.77,59.4537106595298,4.81,5.83,-3.36,3.05,-47.77
"5313",2017-07-18,"2017","7",18,0,0,0,0,21.1,18.83,59.473230061297,3.03,3.63,-1.95,1.72,-48.59
"5314",2017-07-19,"2017","7",19,0.14,0,0.14,0,22.17,18.17,49.5185891380606,3.02,3.67,-0.2,0.1,-63.43
"5315",2017-07-20,"2017","7",20,0.96,0,0.96,0,23.43,16.8,45.794081333853,2.98,3.78,-1.75,1.53,-48.84
"5316",2017-07-21,"2017","7",21,2.38,0,2.38,0,23.27,17.13,19.3442842424378,3.26,3.99,0.32,-1.44,167.47
"5317",2017-07-22,"2017","7",22,0.28,0,0.28,0,24.43,15.77,22.7891834330497,7.04,8.35,5.53,-4.07,126.35
"5318",2017-07-23,"2017","7",23,0.63,0,0.63,0,26.05,15.85,57.5627597641267,5.97,7.28,-2.63,4.44,-30.64
"5319",2017-07-24,"2017","7",24,0,0,0,0,22.9,17.2,56.4833642235098,6.54,7.68,-3.64,5.36,-34.18
"5320",2017-07-25,"2017","7",25,0,0,0,0,23.8,17.6,57.9111215064076,5.55,6.49,-3,4.39,-34.35
"5321",2017-07-26,"2017","7",26,0,0,0,0,22.5,18.2,51.7682019960077,3.21,3.87,-2.12,1.7,-51.27
"5322",2017-07-27,"2017","7",27,0,0,0,0,22.9,18.1,57.3812247480841,3.52,4.24,-1.52,2.4,-32.35
"5323",2017-07-28,"2017","7",28,0,0,0,0,23.93,17.7,57.0403668800374,2.93,3.62,-0.91,1.32,-34.58
"5324",2017-07-29,"2017","7",29,0,0,0,0,24.2,17.5,53.2646555379659,2.65,3.25,1.07,-1.01,133.35
"5325",2017-07-30,"2017","7",30,0,0,0,0,26.1,17.05,56.2802222791568,2.72,3.42,-1.63,1.57,-46.07
"5326",2017-07-31,"2017","7",31,0,0,0,0,25.85,16.8,56.2668992961716,4.86,5.76,-2.59,3.85,-33.93
"5327",2017-08-01,"2017","8",1,0,0,0,0,23.83,19,53.948082788354,6.07,7.06,-3.24,5.02,-32.84
"5328",2017-08-02,"2017","8",2,0,0,0,0,23.5,19.87,51.211777788108,6.1,6.94,-3.08,5.23,-30.49
"5329",2017-08-03,"2017","8",3,0,0,0,0,23.53,19.9,54.2381343200841,6.18,7.1,-2.89,5.34,-28.42
"5330",2017-08-04,"2017","8",4,0,0,0,0,23.87,19.33,44.0642014929799,4.96,5.84,-3.13,3.53,-41.56
"5331",2017-08-05,"2017","8",5,0,0,0,0,24.17,19.17,48.2454728217704,1.87,2.2,-1.28,0.42,-71.83
"5332",2017-08-06,"2017","8",6,0,0,0,0,24.3,19.87,46.8364651505029,1.5,1.85,-0.8,0.57,-54.53
"5333",2017-08-07,"2017","8",7,0,0,0,0,24.37,19.33,49.4835193052464,4.48,5.33,-3.06,3.03,-45.28
"5334",2017-08-08,"2017","8",8,0,0,0,0,24.63,19.27,49.839953246674,4.22,5,-2.97,2.63,-48.47
"5335",2017-08-09,"2017","8",9,0,0,0,0,24.43,19.4,47.4305469195048,2.56,3.08,-2.1,1,-64.54
"5336",2017-08-10,"2017","8",10,0,0,0,0,24.4,19.37,50.8277622587613,2.43,2.9,-1.98,1.19,-58.99
"5337",2017-08-11,"2017","8",11,0.37,0,0.37,0,24.63,19.07,48.5276744458102,2.94,3.54,-2.01,1.78,-48.47
"5338",2017-08-12,"2017","8",12,2.22,0,2.22,0,24.87,18.8,44.1840413756457,4.44,5.58,0.68,-1.27,151.83
"5339",2017-08-13,"2017","8",13,0.63,0,0.63,0,25.93,15.7,45.1624806377007,5.27,6.5,1.24,-0.9,125.97
"5340",2017-08-14,"2017","8",14,0,0,0,0,26.5,15.67,46.5314211931648,4.45,5.42,-2.1,3.22,-33.11
"5341",2017-08-15,"2017","8",15,0,0,0,0,25.77,17,45.9298191563412,4.05,4.86,-2.27,3.08,-36.39
"5342",2017-08-16,"2017","8",16,0,0,0,0,25.1,17.53,49.4998916064122,2.89,3.56,-0.88,0.43,-63.96
"5343",2017-08-17,"2017","8",17,0,0,0,0,25.9,17.13,49.9518966477663,3.32,4.05,-1.21,1.28,-43.39
"5344",2017-08-18,"2017","8",18,0,0,0,0,26.17,16.33,39.0920930463214,4.14,5.17,2.63,-1.85,125.12
"5345",2017-08-19,"2017","8",19,0,0,0,0,26.07,16.33,49.4038708709007,5.41,6.63,-2.91,4.26,-34.34
"5346",2017-08-20,"2017","8",20,0,0,0,0,25.4,17.7,45.5973334300118,3.31,3.98,-1.69,1.73,-44.33
"5347",2017-08-21,"2017","8",21,0,0,0,0,25.4,18.1,48.3153850052708,2.51,3.02,-1.86,0.64,-71.01
"5348",2017-08-22,"2017","8",22,0,0,0,0,24.87,18.73,39.9950594544719,2.15,2.7,-0.84,0.86,-44.33
"5349",2017-08-23,"2017","8",23,0.31,0,0.31,0,25.77,17.13,37.3971317399688,3.24,3.98,-2.3,1.92,-50.15
"5350",2017-08-24,"2017","8",24,0,0,0,0,25.23,17.5,45.0398594786723,4.35,5.3,-3.06,2.69,-48.68
"5351",2017-08-25,"2017","8",25,0,0,0,0,24.9,17.83,45.4097979748187,3.12,3.7,-1.85,1.61,-48.97
"5352",2017-08-26,"2017","8",26,0,0,0,0,25,17.63,45.9459275533987,1.78,2.2,-0.71,0.28,-68.48
"5353",2017-08-27,"2017","8",27,0,0,0,0,26.3,18.25,45.841145174491,3.65,4.2,-2.68,1.86,-55.24
"5354",2017-08-28,"2017","8",28,0,0,0,0,26.25,19.35,45.6978087412911,4.63,5.5,-2.63,3.26,-38.89
"5355",2017-08-29,"2017","8",29,0,0,0,0,26.15,19.75,44.993519361629,2.34,2.86,0.14,-0.06,113.2
"5356",2017-08-30,"2017","8",30,0.25,0,0.25,0,26.65,17.4,25.3809766966551,6.16,7.54,4.79,-3.57,126.7
"5357",2017-08-31,"2017","8",31,0,0,0,0,26.6,16.8,42.9835090982206,3.55,4.26,-1.71,2.52,-34.16
"5358",2017-09-01,"2017","9",1,0,0,0,0,26.75,17.05,42.1249353768598,2.32,2.95,-1.46,1.33,-47.67
"5359",2017-09-02,"2017","9",2,0,0,0,0,27,17.95,42.2751575736112,1.41,1.84,-0.51,0.09,-79.99
"5360",2017-09-03,"2017","9",3,0,0,0,0,27.3,18.75,43.0788165642002,2.79,3.36,-2.07,1.43,-55.36
"5361",2017-09-04,"2017","9",4,0,0,0,0,26.9,19.15,42.6407235315604,3.75,4.43,-2.27,2.38,-43.64
"5362",2017-09-05,"2017","9",5,0,0,0,0,26.85,19.5,24.3626201972173,2.04,2.56,-1.4,0.86,-58.44
"5363",2017-09-06,"2017","9",6,0.3,0,0.3,0,26.65,19.6,32.9585891250492,1.63,2.12,-0.96,0.34,-70.5
"5364",2017-09-07,"2017","9",7,0.8,0,0.8,0,27.05,18.75,15.3379328374099,3.36,4.05,-0.62,0.62,-45
"5365",2017-09-08,"2017","9",8,1.36,0,1.36,0,27.45,17.65,34.0015296763536,4.35,5.27,-2.23,3.28,-34.21
"5366",2017-09-09,"2017","9",9,5.41,0,5.41,0,27.55,17.25,13.2760673047965,6.36,7.77,4.74,-3.84,129.01
"5367",2017-09-10,"2017","9",10,0.3,0,0.3,0,27.8,15.45,22.9094442064112,3.22,3.91,0.5,-0.82,148.63
"5368",2017-09-11,"2017","9",11,0,0,0,0,28,14.25,27.1135710339214,5.53,6.62,3.47,-3.39,134.33
"5369",2017-09-12,"2017","9",12,0,0,0,0,27.5,14.2,37.3089147414964,6.2,7.32,-3.32,4.95,-33.85
"5370",2017-09-13,"2017","9",13,0,0,0,0,27.7,15,38.854956042859,6.14,7.23,-4.46,3.71,-50.25
"5371",2017-09-14,"2017","9",14,0,0,0,0,27,15.7,38.3877571855097,4.9,5.69,-4.16,2.36,-60.43
"5372",2017-09-15,"2017","9",15,0,0,0,0,27.05,16.1,37.5963307461997,3.25,3.8,-2.28,1.86,-50.79
"5373",2017-09-16,"2017","9",16,0,0,0,0,27.2,16,36.5063730447404,2.33,2.86,-0.63,0.73,-40.79
"5374",2017-09-17,"2017","9",17,5.62,0,5.62,0,27.6,15.05,8.86057882499941,5.93,7.66,3.51,-3.22,132.53
"5375",2017-09-18,"2017","9",18,11.2,0,11.2,0,27.7,13.95,26.08224800514,3.53,4.42,0.32,-1.31,166.27
"5376",2017-09-19,"2017","9",19,6,0,6,0,28.15,13.5,25.7690570391522,2.3,2.97,-0.03,-1.02,-178.32
"5377",2017-09-20,"2017","9",20,0.15,0,0.15,0,27.75,13.4,35.2852971227286,3.76,4.54,-2.37,1.82,-52.48
"5378",2017-09-21,"2017","9",21,0,0,0,0,28.05,13.4,34.6539846021076,3.24,4.11,-1.45,1.66,-41.14
"5379",2017-09-22,"2017","9",22,0.22,0,0.22,0,27.75,13.9,31.4198961233164,2.51,3.11,-1.34,1.04,-52.18
"5380",2017-09-23,"2017","9",23,0,0,0,0,27.75,14.2,26.2577053902993,2.3,2.85,-1.3,1.64,-38.4
"5381",2017-09-24,"2017","9",24,2.67,0,2.67,0,27.8,14.1,31.8070955991129,0.8,1.2,-0.11,0.14,-38.16
"5382",2017-09-25,"2017","9",25,2.75,0,2.75,0,28.05,13.6,13.6227648751064,3.86,4.64,2.62,-2.45,133.08
"5383",2017-09-26,"2017","9",26,0,0,0,0,28.15,13.35,29.7645654903032,1.43,1.76,-0.64,0.47,-53.71
"5384",2017-09-27,"2017","9",27,0,0,0,0,28.25,14.4,32.0162894226784,1.65,2.04,-1.2,0.63,-62.3
"5385",2017-09-28,"2017","9",28,0.65,0,0.65,0,27.75,14.1,31.7336899168424,1.47,1.87,-0.47,0.11,-76.83
"5386",2017-09-29,"2017","9",29,5.7,0,5.7,0,27.9,14.05,13.193167970316,3.97,5.28,1.1,-1.12,135.52
"5387",2017-09-30,"2017","9",30,2.36,0,2.36,0,27.65,13.15,18.5937881161692,2.3,2.97,-0.18,-0.75,-166.5
"5388",2017-10-01,"2017","10",1,0.06,0,0.06,0,28.2,13.13,30.315090391371,5.5,6.65,-3.94,3.26,-50.4
"5389",2017-10-02,"2017","10",2,0,0,0,0,27.77,13.77,29.856878561567,6.75,7.93,-5.4,3.76,-55.15
"5390",2017-10-03,"2017","10",3,0,0,0,0,27.67,14.03,29.3937416175231,3.82,4.43,-2.96,1.88,-57.58
"5391",2017-10-04,"2017","10",4,0,0,0,0,27.13,14.1,28.8490025917073,2.67,3.15,-1.89,1.09,-60.03
"5392",2017-10-05,"2017","10",5,0,0,0,0,27.7,13.8,28.5598604808482,2.07,2.51,-1.35,0.86,-57.5
"5393",2017-10-06,"2017","10",6,3.44,0,3.44,0,28.07,13.4,10.6694418620078,4.01,5.09,2.38,-1.45,121.35
"5394",2017-10-07,"2017","10",7,2.9,0,2.9,0,27.47,13.17,19.5192248365368,2.7,3.44,-1.74,1.23,-54.74
"5395",2017-10-08,"2017","10",8,0.05,0,0.05,0,28.3,12.8,26.7808799794515,4.65,5.65,-3.11,3.14,-44.72
"5396",2017-10-09,"2017","10",9,2.06,0,2.06,0,28.17,12.57,18.2436847250899,3.03,3.68,-0.79,0.2,-75.79
"5397",2017-10-10,"2017","10",10,6.87,0,6.87,0,28.23,12.3,19.3049922479216,4.38,5.38,-1.32,2.81,-25.16
"5398",2017-10-11,"2017","10",11,0.78,0,0.78,0,27.5,12.33,25.0199378413858,3.78,4.8,-2.42,2.35,-45.84
"5399",2017-10-12,"2017","10",12,3.24,0,3.24,0,28.2,12.23,17.735219901769,2.9,3.81,1.21,-1.11,132.53
"5400",2017-10-13,"2017","10",13,1.6,0,1.6,0,28.17,12.3,24.6477364187709,5.51,6.77,-4.11,2.82,-55.54
"5401",2017-10-14,"2017","10",14,2.48,0,2.48,0,28.07,12.07,6.35623773308687,5.7,6.92,2.96,-1.95,123.38
"5402",2017-10-15,"2017","10",15,0.28,0,0.28,0,27.87,12.03,12.0632609877475,5.31,6.53,4.64,-1.27,105.31
"5403",2017-10-16,"2017","10",16,16.38,0,16.38,0,28.4,11.6,NA,7.56,9.43,5.6,-4.38,128.03
"5404",2017-10-17,"2017","10",17,3.8,0,3.8,0,27.55,11.15,19.4503255962401,9.42,11.73,4.28,-1.25,106.28
"5405",2017-10-18,"2017","10",18,46.34,0,46.34,0,29.05,10.8,1.78806201177974,8.12,10.15,5.2,-5.69,137.58
"5406",2017-10-19,"2017","10",19,4.1,0,4.1,0,28.93,10.6,5.64924546868302,9.27,11.41,6.24,-6.73,137.16
"5407",2017-10-20,"2017","10",20,4.03,0,4.03,0,28.5,10.33,13.9958811271406,3.19,4.17,-0.66,0.65,-45.44
"5408",2017-10-21,"2017","10",21,24.02,0,24.02,0,28.6,10.45,2.70905943615338,8.3,10.06,6.57,-4.56,124.76
"5409",2017-10-22,"2017","10",22,0.89,0,0.89,0,28.85,10.45,14.6562480301204,3.52,4.78,1.82,-1.32,125.95
"5410",2017-10-23,"2017","10",23,0.2,0,0.2,0,28.97,10.4,6.09992766180088,3.85,4.88,0.91,-2.21,157.62
"5411",2017-10-24,"2017","10",24,1,0,1,0,28.67,10.37,17.9360526116271,3.24,4.03,1.93,-1.37,125.37
"5412",2017-10-25,"2017","10",25,0,0,0,0,28.17,10.67,17.8195917464658,4.25,5.4,-0.32,0.62,-27.3
"5413",2017-10-26,"2017","10",26,0,0,0,0,27.57,10.83,19.6059947888672,4.7,5.47,-3.51,2.7,-52.43
"5414",2017-10-27,"2017","10",27,0,0,0,0,27.23,10.8,19.1684134431588,2.65,3.11,-1.81,1.44,-51.49
"5415",2017-10-28,"2017","10",28,0,0,0,0,27.1,10.9,18.8660723516183,2.16,2.8,0.93,-0.44,115.32
"5416",2017-10-29,"2017","10",29,0.06,0,0.06,0,27.07,11,17.3235193518705,1.48,1.93,-0.9,0.54,-59.04
"5417",2017-10-30,"2017","10",30,0,0,0,0,26.93,10.87,18.2600414246475,2.41,3.06,-1.68,1.17,-55.15
"5418",2017-10-31,"2017","10",31,0,0,0,0,27.77,10.9,17.41128682967,2.13,2.68,-0.6,0.09,-81.47
"5419",2017-11-01,"2017","11",1,1.4,0,1.4,0,27.53,10.7,17.4033316022111,5.42,6.7,-3.3,3.18,-46.06
"5420",2017-11-02,"2017","11",2,14.57,0.8,15.37,0,28.07,10.33,2.34833591791394,5.17,6.58,-0.45,0.98,-24.66
"5421",2017-11-03,"2017","11",3,0.3,1.17,1.47,0,28.37,9.93,14.7844986786364,4.58,6.04,-3.08,1.82,-59.42
"5422",2017-11-04,"2017","11",4,2.1,1.17,3.27,0,28.27,9.93,3.28632558585753,4.3,5.77,1.6,-0.88,118.81
"5423",2017-11-05,"2017","11",5,0,0,0,0,28.63,9.73,15.9875968666964,4.46,5.8,-1.92,1.49,-52.19
"5424",2017-11-06,"2017","11",6,0,0,0,0,28.23,9.67,15.4475917397235,3.81,4.99,-0.63,0.05,-85.46
"5425",2017-11-07,"2017","11",7,0,0,0,0,27.83,9.6,8.87816537473861,6.26,7.59,4.88,-3.55,126.03
"5426",2017-11-08,"2017","11",8,2.38,0,2.38,0,28.4,9.5,8.72837725905485,3.92,4.91,2.34,-2.13,132.31
"5427",2017-11-09,"2017","11",9,1.2,0,1.2,0,27.93,9.93,3.2512823170282,2.79,3.57,-0.18,0.38,-25.35
"5428",2017-11-10,"2017","11",10,0,0,0,0,28.33,9.97,9.58591730157226,3.22,3.95,0.27,0.55,26.15
"5429",2017-11-11,"2017","11",11,11.18,0,11.18,0,28.17,9.57,1.70598449817924,5.54,6.75,4.14,-2.96,125.56
"5430",2017-11-12,"2017","11",12,29.24,0,29.24,0,27.97,10,2.45594315454171,8.64,10.55,7.39,-4.11,119.08
"5431",2017-11-13,"2017","11",13,21.96,0,21.96,0,28.25,10.1,2.88694818781139,10.21,12.69,8.89,-4.23,115.45
"5432",2017-11-14,"2017","11",14,39.38,0,39.38,0,27,9.7,1.05571059255021,10.3,12.75,6.49,-7.4,138.75
"5433",2017-11-15,"2017","11",15,10.17,0,10.17,0,27.25,9.65,3.78851162725025,10.02,12.28,6.02,-7.56,141.47
"5434",2017-11-16,"2017","11",16,3.29,0,3.29,0,27.67,9.63,5.012325580807,4.74,5.88,2.06,-3.25,147.63
"5435",2017-11-17,"2017","11",17,0.2,0,0.2,0,27.73,9.4,7.96451812889909,3.01,3.95,-0.44,0.84,-27.65
"5436",2017-11-18,"2017","11",18,16.82,0,16.82,0,27.53,9.1,3.40212403280174,8.82,10.59,8.05,-3.34,112.53
"5437",2017-11-19,"2017","11",19,36.52,0,36.52,0,25.75,9.1,1.22528682475866,12.47,15.25,11.02,-5.4,116.11
"5438",2017-11-20,"2017","11",20,7.15,0,7.15,0,27.1,9.5,8.95860983743224,5.86,7.26,1.69,-0.34,101.38
"5439",2017-11-21,"2017","11",21,29.05,0,29.05,0,27.1,9.53,0.972532299022342,4.58,5.64,3.5,-1.78,116.96
"5440",2017-11-22,"2017","11",22,9.69,0,9.69,0,26.5,9.23,4.16855298194466,7.13,8.66,6.02,-1.94,107.86
"5441",2017-11-23,"2017","11",23,0.44,0,0.44,0,26.93,9.6,9.71513696295962,5.01,6.31,2.75,-2.88,136.32
"5442",2017-11-24,"2017","11",24,2.7,0,2.7,0,26.93,9.6,1.30191168448368,6.19,7.78,3.94,-3.96,135.15
"5443",2017-11-25,"2017","11",25,16.19,0,16.19,0,25.73,9.4,1.06605835587023,9.69,11.8,8.37,-4.32,117.3
"5444",2017-11-26,"2017","11",26,6.75,0,6.75,0,25.67,9.57,4.24817571190284,7.42,9.44,3.97,-3.63,132.44
"5445",2017-11-27,"2017","11",27,5.6,0,5.6,0,26.7,8.87,5.02745218886886,4.34,5.49,0.89,-2.25,158.42
"5446",2017-11-28,"2017","11",28,3.89,0,3.89,0,26.4,8.73,5.32297158553157,8.37,10.28,6.8,-3.22,115.34
"5447",2017-11-29,"2017","11",29,7.78,0,7.78,0,27.2,8.9,1.42965374552002,6.39,7.76,5.35,-2.28,113.08
"5448",2017-11-30,"2017","11",30,6.3,0,6.3,0,26.47,8.73,3.76701808476325,11,13.32,9.79,-4.6,115.17
"5449",2017-12-01,"2017","12",1,8,0,8,0,26.87,9.03,2.89185012742222,7.66,9.25,5.42,-4.67,130.75
"5450",2017-12-02,"2017","12",2,6.54,0,6.54,0,27.17,8.77,3.09540050933065,5.5,6.77,4,-0.75,100.62
"5451",2017-12-03,"2017","12",3,0.09,0,0.09,0,25.43,8.67,8.15303875309552,6.48,7.87,-4.79,3.95,-50.49
"5452",2017-12-04,"2017","12",4,0,0,0,0,24.73,8,4.63610335768655,2.12,2.79,-0.09,1.96,-2.63
"5453",2017-12-05,"2017","12",5,0,0,0,0,25.13,8,6.3663669239335,2.39,3.13,-1.12,1.55,-35.85
"5454",2017-12-06,"2017","12",6,0,0,0,0,25.3,7.87,7.74431007222612,3.89,5.03,-3,2.14,-54.5
"5455",2017-12-07,"2017","12",7,0.03,0,0.03,0,24.8,7.53,6.75010337755662,2.12,3.02,-1.66,0.93,-60.74
"5456",2017-12-08,"2017","12",8,0.2,0,0.2,0,24.93,7.3,4.50792764878088,1.19,2.12,-0.64,0.11,-80.25
"5457",2017-12-09,"2017","12",9,0,0,0,0,25.63,7.73,3.4232093029552,1.26,2.17,0.62,-0.5,128.88
"5458",2017-12-10,"2017","12",10,0,0,0,0,26.43,8.37,6.94890955313848,2.44,3.17,-1.06,0.24,-77.24
"5459",2017-12-11,"2017","12",11,0,0,0,0,26.97,7.83,7.07077657605739,2.6,3.34,-0.15,-0.44,-161.18
"5460",2017-12-12,"2017","12",12,0,0,0,0,27.37,8.6,8.11950904639192,2.6,3.29,-0.49,-0.35,-125.54
"5461",2017-12-13,"2017","12",13,0,0,0,0,27,8.1,8.43475968215509,3.33,4.04,-2.29,1.86,-50.92
"5462",2017-12-14,"2017","12",14,0.98,0,0.98,0,26.8,7.73,6.64410335533995,1.73,2.33,-1.14,0.83,-53.94
"5463",2017-12-15,"2017","12",15,0.36,0,0.36,0,26.9,7.97,6.5190852674865,2.42,3.16,-1.44,0.79,-61.25
"5464",2017-12-16,"2017","12",16,7.25,0,7.25,0,26.7,7.77,2.64995865931961,4.89,6,-0.02,0.91,-1.26
"5465",2017-12-17,"2017","12",17,7.33,0,7.33,0,26.8,8.07,1.58428940134609,7.66,9.12,7.52,-0.81,96.15
"5466",2017-12-18,"2017","12",18,16.14,1.77,17.91,0,27.07,8.13,NA,5.22,6.27,-3.48,2.68,-52.4
"5467",2017-12-19,"2017","12",19,13.41,2.98,16.39,0,26.93,8.13,1.75464599427481,4.71,5.88,-2.67,2.14,-51.29
"5468",2017-12-20,"2017","12",20,0.17,0,0.17,0,27.43,7.83,8.36082688166498,5.8,7.17,-3.58,2.82,-51.77
"5469",2017-12-21,"2017","12",21,0.87,0.03,0.9,0,27.1,7.9,2.3602894029414,3.84,4.92,1.42,-1.01,125.42
"5470",2017-12-22,"2017","12",22,0.67,0,0.67,0,26.47,7.63,7.500206726158,3.09,4.02,-0.62,1.08,-29.86
"5471",2017-12-23,"2017","12",23,0,0,0,0,27.07,7.6,8.33797933396135,3.27,4.38,-1.83,1.02,-60.87
"5472",2017-12-24,"2017","12",24,0,2.63,2.63,0,27.27,7.23,1.30331782715573,1.92,2.86,0.24,0.04,80.54
"5473",2017-12-25,"2017","12",25,0,0,0,0,26.9,7.3,4.74632041106236,3.03,4.05,-1.47,0.72,-63.9
"5474",2017-12-26,"2017","12",26,0.1,0.04,0.14,0,26.63,6.83,2.92431524345887,2.68,3.58,1.25,-0.98,128.1
"5475",2017-12-27,"2017","12",27,4.77,0.13,4.9,0,26.97,7.43,1.65725064335405,4.22,5.32,3.56,-1.54,113.39
"5476",2017-12-28,"2017","12",28,9.31,0,9.31,0,26.67,7.63,1.73552454584483,6.81,8.21,6.61,-0.82,97.07
"5477",2017-12-29,"2017","12",29,14.67,4.23,18.9,0,27.33,7.6,1.33810853037877,4.22,5.2,-0.82,1.85,-23.9
"5478",2017-12-30,"2017","12",30,0.06,0,0.06,0,27.5,7.27,7.97557621901658,6.39,7.8,-4.88,3.76,-52.39
"5479",2017-12-31,"2017","12",31,0,0,0,0,27.43,6.9,8.04901291295231,3.44,4.38,-1.44,2.82,-27.05
"5480",2018-01-01,"2018","1",1,0,0,0,0,27.7,6.97,8.21682169640711,2.51,3.41,-1.27,1.98,-32.68
"5481",2018-01-02,"2018","1",2,0,0,0,0,27.6,6.77,4.24451162463935,2.61,3.49,-1.36,2,-34.22
"5482",2018-01-03,"2018","1",3,0,0,0,0,27.57,6.63,6.0372661687915,2.31,3.19,-1.4,1.63,-40.66
"5483",2018-01-04,"2018","1",4,4.38,0,4.38,0,27.7,6.7,2.86324548047488,1.66,2.42,-0.3,0.07,-76.87
"5484",2018-01-05,"2018","1",5,5.19,0,5.19,0,27.3,7.43,0.955695091715463,3.42,4.26,1.94,-1.9,134.4
"5485",2018-01-06,"2018","1",6,7,0,7,0,27.93,7.27,3.33723834643401,4.78,5.79,-2.76,1.19,-66.68
"5486",2018-01-07,"2018","1",7,14.43,0,14.43,0,26.5,7.45,1.57314729035979,7.8,9.37,7.3,-2.32,107.63
"5487",2018-01-08,"2018","1",8,9.03,0,9.03,0,26.5,8.2,1.10276485787036,7.67,9.27,6.99,-2.47,109.46
"5488",2018-01-09,"2018","1",9,0.7,0,0.7,0,28.23,8.2,6.28233592793615,5.45,6.56,0.08,0.25,17.74
"5489",2018-01-10,"2018","1",10,7.01,0,7.01,0,28.6,8.23,6.80398966114034,2.52,3.12,-1.61,0.74,-65.32
